Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,CO,Low,-1,NONE,CS,1470,6.5,2.3,2
M,WHITE,TX,-1,PUBLIC,NONE,MEDIA STUDIES,1340,3.0,6.8,2
M,HISPANIC,FL,High,PUBLIC,FIRST-GEN,CS,1460,7.5,2.5,2
F,ASIAN,CO,Low,CHARTER,NONE,CS,1580,7.5,6.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,BUSINESS,1550,6.5,6.8,2
F,ASIAN,GA,Middle,PRIVATE,FIRST-GEN,BUSINESS,1480,2.5,4.2,2
F,ASIAN,TX,High,PUBLIC,LEGACY,PSYCH,1590,3.5,5.2,1
M,WHITE,MI,Low,PUBLIC,URM,CS,1450,2.5,4.2,1
M,WHITE,TX,Low,PUBLIC,NONE,CS,1490,8.5,8.5,1
F,WHITE,TX,-1,PUBLIC,LEGACY,CS,1510,3.5,3.7,1
M,WHITE,CA,High,PUBLIC,NONE,BUSINESS,1520,6.5,6.5,1
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,1
F,ASIAN,MA,High,PUBLIC,NONE,POLISCI,1470,5.5,3.7,1
F,WHITE,NY,Low,-1,URM,MEDIA STUDIES,1240,4.5,2.5,1
F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,1
M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,1
M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,1
F,WHITE,CO,High,PUBLIC,LEGACY,ENG,1430,6.5,6.5,1
F,WHITE,TX,Low,PUBLIC,NONE,POLISCI,1300,6.5,7.5,1
M,-1,-1,Low,PUBLIC,NONE,CS,1420,5.5,2.5,1
F,ASIAN,IN,Low,PRIVATE,LEGACY,POLISCI,1480,6.5,1.5,1
F,ASIAN,USA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1480,3.0,4.5,1
F,WHITE,MI,High,PUBLIC,NONE,POLISCI,1490,8.5,6.5,1
F,WHITE,NY,Middle,PRIVATE,NONE,CS,1470,6.5,6.2,1
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.0,1
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,1
M,WHITE,CA,High,PRIVATE,LEGACY,-1,1510,6.5,7.5,1
F,-1,CO,High,PUBLIC,URM,CHEMISTRY,1500,6.5,3.7,1
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,1
F,ASIAN,NE,High,PUBLIC,FIRST-GEN,UNDECIDED,1460,6.5,2.5,1
F,WHITE,LA,High,PUBLIC,NONE,BIO,1400,3.5,6.8,1
F,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1530,6.5,4.2,1
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,7.5,7.5,1
F,BLACK,NY,Low,PUBLIC,URM,PREMED,1430,5.0,4.2,1
F,WHITE,CA,-1,PUBLIC,NONE,CS,1470,6.5,4.5,1
F,WHITE,MI,Low,-1,NONE,NEUROSCIENCE,1500,3.5,7.5,1
M,ASIAN,-1,High,PUBLIC,FIRST-GEN,CS,1440,2.0,6.5,1
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,6.5,7.5,1
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,3.5,2.5,1
F,WHITE,CO,Low,PUBLIC,NONE,MATH,1570,3.5,7.5,1
M,ASIAN,-1,Middle,PUBLIC,NONE,POLISCI,1520,7.5,6.5,1
M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7.0,1
F,BLACK,MA,Low,PUBLIC,URM,CS,1300,6.5,7.5,1
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,1
NB,WHITE,NY,High,PUBLIC,FIRST-GEN,ENG,1420,3.5,6.8,1
F,ASIAN,NY,Low,PUBLIC,NONE,PSYCH,1520,3.5,2.5,1
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,1
M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,1
OTHER,WHITE,CA,Low,PUBLIC,FIRST-GEN,BIO,1430,3.5,3.7,1
M,WHITE,FL,High,PUBLIC,URM,CHEMISTRY,1520,5.5,7.5,1
F,BLACK,-1,Low,PUBLIC,NONE,ENG,1360,6.5,2.5,1
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.5,1
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.8,1
M,WHITE,OR,Middle,-1,NONE,ENG,1500,3.5,2.5,1
M,WHITE,OR,Middle,-1,NONE,ENG,1500,3.5,2.5,1
F,BLACK,DC,Low,PUBLIC,URM,POLISCI,1520,7.5,8.7,1
F,ASIAN,NY,High,-1,FIRST-GEN,CS,1410,7.5,4.5,1
F,-1,FL,Low,-1,NONE,BIO,1440,6.5,7.5,1
