Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,IL,Low,PUBLIC,NONE,ENG,1510,1.0,2.5,0
M,WHITE,IL,Low,-1,NONE,CS,1530,5.5,1.0,0
M,WHITE,IL,Low,-1,NONE,CS,1530,5.5,1.0,0
F,ASIAN,CA,Low,-1,NONE,CS,1500,6.5,6.5,0
M,ASIAN,GA,Low,PUBLIC,NONE,CS,1520,7.5,2.0,0
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1510,5.0,4.5,0
M,WHITE,IN,Low,-1,NONE,CS,1470,2.5,5.7,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,7.8,0
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,0
M,ASIAN,TX,Low,-1,NONE,CS,1330,6.0,2.5,0
M,BLACK,NC,High,-1,URM,CS,1570,6.5,6.8,0
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,0
M,BLACK,AZ,Middle,PUBLIC,URM,CS,1510,1.0,6.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,ENG,1540,7.5,7.5,0
F,ASIAN,GA,Low,PUBLIC,NONE,-1,1570,7.5,4.5,0
M,ASIAN,IN,Low,-1,FIRST-GEN,CS,1530,8.5,6.5,0
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,0
M,ASIAN,INTERNATIONAL,Low,PRIVATE,NONE,CS,1450,2.0,0.0,0
F,ASIAN,IN,Low,PUBLIC,NONE,-1,1540,5.5,1.0,0
M,ASIAN,-1,Middle,-1,NONE,ENG,1420,6.0,8.6,0
F,ASIAN,WA,Low,PRIVATE,NONE,ENG,1210,5.0,2.5,0
M,BLACK,MI,Low,LARGE,NONE,ENG,1250,3.5,4.5,0
M,WHITE,MI,High,PUBLIC,NONE,ENG,1510,5.5,6.8,0
M,ASIAN,GA,Low,PRIVATE,NONE,PREMED,1470,7.5,4.7,0
M,HISPANIC,CA,Low,PUBLIC,NONE,ENG,1370,5.0,2.5,0
M,ASIAN,CA,-1,PUBLIC,NONE,ENG,1580,2.5,3.0,0
NB,ASIAN,MO,Low,-1,NONE,CS,1590,6.5,1.0,0
M,ASIAN,TX,Low,-1,NONE,ENG,1470,5.0,4.5,0
M,ASIAN,IL,-1,PUBLIC,LEGACY,CS,1460,2.0,3.5,0
F,BLACK,-1,Low,PUBLIC,NONE,ENG,1360,6.5,2.5,0
F,ASIAN,CA,High,PUBLIC,NONE,MATH,1580,4.5,6.5,0
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,0
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,0
M,ASIAN,TX,High,PUBLIC,NONE,CS,1490,5.5,4.2,0
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.5,0
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.8,0
M,ASIAN,CA,Low,-1,NONE,CS,1560,7.5,4.2,0
M,ASIAN,GA,Low,PRIVATE,NONE,PREMED,1470,7.5,4.7,0
M,ASIAN,-1,High,PUBLIC,NONE,CS,1560,7.5,2.5,0
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,7.5,4.5,0
M,WHITE,IL,Low,PUBLIC,NONE,ENG,1550,7.5,6.5,0
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,6.5,6.5,0
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,0
M,ASIAN,OR,High,PUBLIC,NONE,CS,1570,4.8,5.1,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.0,3.5,0
M,ASIAN,MA,Low,-1,NONE,CS,1480,6.5,4.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,8.5,2.5,0
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,0
M,ASIAN,IA,Low,-1,NONE,ENG,1560,7.5,0.0,0
M,ASIAN,CA,Low,-1,NONE,CS,1560,7.5,4.5,0
M,ASIAN,-1,Low,-1,NONE,-1,1510,5.5,7.5,0
M,ASIAN,-1,High,PUBLIC,NONE,ENG,1550,7.5,3.7,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,0
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,0
OTHER,ASIAN,CA,Low,PUBLIC,LEGACY,CS,1530,6.0,4.3,0
M,ASIAN,MA,Low,PUBLIC,NONE,BUSINESS,1540,6.5,7.2,0
M,ASIAN,MA,Low,PUBLIC,NONE,BUSINESS,1540,6.5,7.2,0
F,ASIAN,CA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1450,8.5,7.5,0
M,WHITE,-1,Low,-1,FIRST-GEN,CS,1460,3.5,7.5,0
