Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
1,1,21,1,6,2,1,1410,5.5,7.5,2
1,1,13,1,6,2,4,1560,6.5,6.5,2
1,1,0,0,6,0,2,1480,5.5,7.2,2
1,4,14,0,6,2,19,1460,2.0,3.5,2
1,1,19,0,0,2,0,1510,3.5,2.5,2
1,4,14,0,6,2,19,1460,2.0,3.5,2
1,1,0,2,6,2,2,1570,8.5,4.5,2
1,2,24,0,6,3,15,1470,6.5,2.5,2
1,4,10,0,0,3,4,1580,6.5,6.5,2
1,1,13,0,0,2,6,1430,6.5,1.0,2
1,4,2,1,6,2,2,1520,6.5,6.5,2
1,1,21,0,0,2,6,1540,6.5,4.5,2
0,1,25,0,2,2,6,1550,6.5,4.2,2
0,1,21,1,6,2,4,1440,6.5,6.5,2
0,1,26,1,6,2,15,1510,6.5,6.2,2
0,4,15,1,6,2,4,1310,8.5,3.5,2
0,1,21,1,5,2,4,1540,7.5,7.5,2
1,4,15,0,0,1,2,1300,5.0,7.5,2
1,1,13,1,6,2,17,1430,1.0,7.5,2
1,4,0,1,5,1,4,1560,6.5,7.0,2
0,1,21,0,0,2,1,1310,1.5,4.8,2
1,4,3,0,0,2,2,1460,4.5,4.5,2
1,4,21,2,6,2,2,1540,2.5,8.7,2
1,4,27,2,6,2,4,1530,6.5,6.5,2
0,0,0,0,0,3,4,1500,6.5,1.0,2
0,1,14,0,6,2,6,1570,7.5,6.5,2
0,1,21,0,6,2,4,1560,7.5,4.5,2
1,1,25,0,6,0,6,1500,2.5,4.5,2
2,4,26,1,4,2,17,1490,5.0,4.2,2
1,1,2,0,6,2,1,1550,6.5,7.5,2
1,4,10,0,5,2,0,1560,6.5,3.5,2
0,4,2,0,0,1,2,1510,6.5,2.0,2
1,4,2,1,5,1,0,1510,6.5,7.5,2
0,4,15,1,6,2,4,1310,8.5,3.5,2
0,4,14,0,6,2,18,1500,5.5,6.5,2
1,4,2,0,0,1,4,1410,6.5,2.5,2
1,4,24,1,5,1,4,1470,6.5,7.5,2
1,1,28,0,5,2,2,1490,6.5,2.5,2
1,4,1,0,6,2,4,1550,6.5,6.5,2
0,1,0,0,6,1,4,1570,6.5,2.5,2
0,4,5,0,4,1,15,1420,5.5,4.5,2
1,1,22,0,5,2,0,1480,-1.0,7.2,2
0,4,14,0,0,0,2,1400,3.5,2.5,2
1,1,2,0,6,2,6,1510,6.5,4.5,2
2,4,5,0,0,1,7,1250,4.0,4.5,2
1,4,0,0,0,2,15,1420,3.0,8.5,2
1,1,19,0,6,2,4,1370,7.5,2.5,2
4,4,3,0,6,0,17,1350,5.5,2.5,2
1,2,11,1,5,2,4,1580,8.5,4.5,2
1,4,2,0,5,2,4,1550,7.5,4.5,2
1,1,28,0,5,2,2,1490,6.5,3.5,2
0,1,2,0,0,2,4,1500,5.5,2.5,2
1,4,0,0,1,2,4,1130,6.5,7.5,2
1,1,10,1,6,1,6,1550,8.5,7.5,2
1,1,9,2,0,2,4,1510,6.5,2.5,2
1,1,19,0,6,0,4,1510,1.0,6.3,2
1,1,27,2,2,2,6,1420,6.5,3.5,2
0,1,0,0,6,2,4,1560,7.5,4.7,2
0,1,3,1,6,2,1,1410,6.5,2.5,2
1,4,3,2,6,2,4,1530,4.0,4.5,2
0,4,0,0,6,2,9,1400,5.0,9.2,2
1,4,10,0,5,2,4,1580,8.5,8.7,2
0,4,5,0,4,1,15,1420,5.5,4.2,2
1,1,11,0,0,2,2,1450,8.5,4.7,2
1,4,17,0,5,2,2,1450,6.5,3.5,2
1,1,22,0,5,2,0,1480,-1.0,7.8,2
1,1,20,0,6,1,0,1540,6.5,2.5,2
1,1,10,1,2,2,15,1590,6.5,4.2,2
1,4,21,0,6,2,6,1520,1.5,6.5,2
0,2,24,1,1,2,6,1280,5.5,1.0,2
1,4,10,0,0,2,4,1470,2.5,5.7,2
1,1,2,0,6,0,6,1540,7.5,7.5,2
0,1,27,2,6,2,2,1420,7.5,6.5,2
1,4,21,1,6,2,4,1520,8.5,8.5,2
1,4,5,0,0,0,6,1550,8.5,1.0,2
1,4,0,1,6,2,6,1520,6.5,8.5,2
1,1,6,0,5,2,16,1470,7.5,4.7,2
1,1,10,1,5,2,2,1560,5.0,8.0,2
2,1,16,0,0,2,4,1590,6.5,1.0,2
3,4,0,0,5,2,15,1310,6.5,6.5,2
1,1,6,0,5,2,16,1470,7.5,4.7,2
1,1,0,0,6,2,4,1500,8.5,2.5,2
1,4,17,0,5,2,6,1440,4.5,2.5,2
0,1,2,1,6,2,2,1500,6.5,4.2,2
1,4,15,0,0,1,6,1580,3.5,1.5,2
0,1,0,0,5,2,4,1540,5.5,5.2,2
1,4,22,1,6,2,4,1510,7.5,0.0,2
1,1,2,0,6,2,4,1530,6.5,4.5,2
1,4,2,0,6,0,6,1440,1.0,2.5,2
0,1,24,1,3,2,6,1540,6.5,4.2,2
1,1,27,1,6,2,2,1510,6.5,5.5,2
0,4,21,0,7,0,5,1410,2.0,4.5,1
1,1,3,0,0,0,2,1530,2.5,3.5,1
1,1,15,0,6,2,4,1550,6.5,6.5,1
1,1,10,0,5,2,6,1460,6.0,4.5,1
1,4,5,2,6,2,4,1540,3.5,4.5,1
0,4,1,2,5,1,15,1560,2.5,6.5,1
1,3,10,0,6,3,1,1510,6.5,4.5,1
0,1,2,1,6,2,4,1300,3.5,7.2,1
0,1,26,1,6,2,15,1510,6.5,6.2,1
1,4,19,1,6,2,1,1570,3.5,4.7,1
1,1,10,1,6,2,6,1590,6.5,7.8,1
1,1,2,0,6,2,6,1510,5.0,3.5,1
0,4,2,0,0,2,1,1510,7.0,5.0,1
1,3,23,1,6,2,16,1480,6.5,6.8,1
0,1,15,0,6,2,4,1550,6.5,7.3,1
1,4,10,0,0,2,9,1450,3.5,9.5,1
1,4,5,1,6,1,4,1520,7.5,6.8,1
0,1,21,0,6,2,4,1560,7.5,4.5,1
1,1,15,0,1,1,2,1570,4.5,5.5,1
2,4,4,2,6,1,4,1470,6.5,4.5,1
1,4,12,1,6,2,4,1570,4.5,2.5,1
1,4,10,0,5,2,0,1560,6.5,3.5,1
1,4,3,0,6,2,4,1280,1.0,7.5,1
1,1,2,0,6,0,10,1490,6.5,2.5,1
1,1,27,0,6,2,16,1460,5.0,2.5,1
1,4,4,0,6,2,4,1500,6.5,8.5,1
0,4,12,0,5,2,4,1360,3.5,5.5,1
1,4,12,1,5,2,14,1570,6.0,4.7,1
1,1,2,0,6,2,4,1590,6.5,2.5,1
1,1,20,0,6,2,4,1520,7.5,7.5,1
1,2,26,0,6,2,4,1500,2.0,6.5,1
0,2,25,1,6,3,17,1240,6.5,7.5,1
1,1,15,1,5,2,2,1480,7.5,7.5,1
1,1,15,0,5,2,4,1530,8.5,4.5,1
0,1,19,0,6,2,17,1520,3.5,2.5,1
1,4,24,1,6,2,4,1440,8.5,5.6,1
1,3,19,0,0,1,6,1310,7.5,4.5,1
0,1,22,1,5,2,17,1550,6.5,4.5,1
1,1,0,0,6,2,4,1560,5.0,7.8,1
1,1,3,1,6,2,4,1570,8.5,2.5,1
0,1,10,0,6,2,4,1530,5.5,7.5,1
1,1,2,2,5,2,4,1530,6.5,7.5,1
1,3,19,0,6,3,4,1570,7.0,9.5,1
1,3,2,2,6,2,6,1310,2.0,4.2,1
0,1,0,1,6,2,4,1550,4.5,7.5,1
0,1,26,1,6,2,4,1570,7.5,6.5,1
1,4,8,0,0,2,17,1430,6.5,9.5,1
1,4,8,0,0,2,17,1430,6.5,9.5,1
0,4,0,0,6,2,4,1540,6.5,7.2,1
1,1,26,0,5,2,12,1530,2.0,5.5,1
0,1,21,1,0,0,4,1600,7.5,8.5,1
0,1,3,0,6,2,5,1450,6.5,8.5,1
1,1,3,0,0,2,4,1470,6.5,2.3,1
1,4,2,0,5,2,6,1330,8.5,6.5,1
1,4,24,1,5,2,4,1490,3.5,7.2,1
1,4,2,0,6,0,6,1440,1.0,2.5,1
1,1,25,0,0,2,6,1520,7.5,2.5,1
