Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
2,1,3,2,6,3,13,1540,7.5,2.5,2
0,1,25,1,3,3,6,1540,6.5,4.2,2
1,1,0,1,5,3,4,1560,5.5,6.5,2
0,2,3,2,0,4,0,1440,7.5,4.5,2
0,1,16,2,0,3,4,1550,6.5,2.0,2
1,1,15,2,6,3,4,1540,6.5,4.5,2
1,0,3,2,5,1,4,1340,8.5,4.5,2
1,6,25,2,5,3,4,1570,1.5,3.5,2
1,6,11,2,0,4,4,1580,5.5,1.5,1
0,1,3,2,0,3,4,1570,8.5,4.5,1
1,0,3,2,6,3,4,1540,8.5,4.7,1
0,1,3,1,5,3,3,1560,6.5,2.5,1
1,1,4,1,6,0,0,1430,5.5,2.5,1
0,1,17,2,4,0,6,1530,6.5,4.2,1
1,1,22,2,6,3,2,1550,6.5,2.5,1
1,6,13,1,0,1,4,1580,7.5,7.5,1
1,6,11,2,0,4,4,1580,6.5,6.5,1
0,1,16,1,6,3,4,1560,6.5,4.2,1
1,1,11,1,5,3,4,1540,8.5,7.3,1
1,1,3,2,6,1,6,1540,6.5,4.7,1
0,6,16,2,0,3,4,1580,3.5,1.0,1
0,1,21,3,6,3,4,1570,6.5,4.2,1
0,1,20,1,6,1,13,1570,6.5,4.5,1
1,6,20,2,6,3,4,1540,8.5,4.5,1
1,1,26,3,6,3,6,1500,8.5,2.5,1
0,6,20,1,6,1,6,1590,6.5,4.5,1
1,6,14,3,6,3,13,1590,6.5,6.7,1
1,3,11,2,6,4,1,1510,6.5,4.5,1
0,6,0,1,5,1,4,1560,6.5,4.2,1
1,1,25,3,6,3,4,1550,5.5,2.5,1
1,6,3,2,0,3,0,1580,5.5,6.5,1
0,6,4,2,0,1,15,1460,2.5,4.5,1
0,3,20,2,6,0,2,1450,4.5,2.5,1
0,1,4,2,6,3,0,1550,6.5,4.5,1
1,2,3,2,6,4,4,1490,8.5,4.5,1
1,1,26,2,2,3,4,1560,7.5,6.5,1
1,5,4,2,6,0,1,1430,8.5,6.5,1
1,6,6,1,6,1,4,1520,7.5,6.8,1
0,1,22,2,6,3,1,1570,6.5,4.5,1
1,6,22,2,6,3,4,1500,8.5,7.5,1
0,1,3,2,6,3,9,1570,6.5,6.5,1
1,1,3,3,6,3,4,1580,6.5,4.2,1
0,4,26,0,5,3,13,1530,5.0,4.5,1
1,6,20,2,6,1,4,1490,1.0,6.5,1
2,1,3,2,6,3,4,1590,3.5,6.2,1
0,1,22,2,6,3,6,1530,3.5,4.7,1
1,6,20,3,6,4,13,1530,1.0,2.5,1
0,3,6,1,6,0,13,1500,6.5,6.5,1
1,1,10,2,6,3,4,1550,6.5,4.5,1
1,6,6,2,0,3,4,1570,5.5,7.5,1
1,1,3,1,6,3,4,1580,6.5,4.2,1
0,6,6,2,6,0,6,1430,7.0,4.5,1
0,6,20,2,6,3,4,1590,7.5,7.5,1
1,6,13,1,5,3,11,1570,6.0,4.7,1
0,6,6,2,6,3,4,1560,1.0,4.7,1
1,6,26,1,5,4,4,1510,6.5,6.8,1
2,1,22,1,1,3,4,1540,2.5,4.5,1
1,6,3,1,6,3,13,1580,4.5,7.5,1
1,1,21,2,6,3,4,1520,7.5,7.5,1
1,1,18,2,5,3,6,1520,6.5,8.2,1
0,1,22,2,6,3,4,1520,7.5,5.8,1
0,1,22,2,6,3,1,1580,8.5,6.5,1
0,2,7,1,0,4,0,1410,7.5,2.5,1
0,1,23,1,5,3,15,1550,6.5,4.5,1
1,6,16,2,6,3,4,1510,7.5,7.3,1
1,2,16,2,5,4,4,1550,7.5,6.8,1
1,6,3,3,6,1,4,1550,8.5,6.5,1
1,3,25,2,0,0,4,1320,2.0,7.2,1
1,1,3,0,5,3,4,1530,6.5,7.5,1
0,1,16,2,6,3,2,1600,8.5,8.1,1
3,6,11,1,6,3,2,1520,7.5,9.2,1
0,1,4,2,6,3,0,1550,7.5,4.5,1
0,1,26,3,6,3,4,1560,6.5,6.5,1
0,6,22,2,0,3,4,1560,7.5,4.5,1
0,6,22,2,0,3,4,1560,7.5,4.5,1
1,6,3,2,0,3,4,1590,7.5,6.5,1
1,3,25,2,0,0,0,1320,2.0,6.5,1
0,1,3,1,5,3,18,1570,4.0,7.5,1
1,1,3,1,6,3,2,1570,7.5,6.2,1
0,1,12,1,5,0,12,1470,6.5,6.5,1
1,1,15,2,6,3,4,1540,6.5,4.5,1
1,1,0,1,6,3,4,1510,5.5,7.3,1
1,6,2,1,1,2,17,1570,7.5,6.5,1
1,1,7,3,6,2,1,1580,5.0,3.5,1
1,1,3,2,6,3,4,1580,6.5,7.5,1
